"City","City_latitude","City_longitude","State","Airport","Airport_latitude","Airport_longitude","iata_code"
"Palakollu","16.5333","81.7333","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Yellayapalem","14.5378","79.9515","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Mutluru","16.15","80.4833","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kondakomarla","14.0678","77.9561","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ravutulapudi","17.3833","82.3833","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nekarikallu","16.371","79.943","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Mutukuru","16.3829","79.4664","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pragadavaram","17.0167","81.0167","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Moda","13.8246","77.4421","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Jaladurgam","15.284","77.9001","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Komarolu","15.2667","79","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chandreru","17.098","81.9959","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rajanagaram","17.0833","81.9","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Dharmavaram","17.23","82.228","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Imani","16.3302","80.658","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Enumulapalle","14.1446","77.8166","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Sangam","14.5956","79.7428","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kattipudi","17.25","82.3333","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Hemavati","14.0232","76.995","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gudibanda","13.9753","77.1046","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chinnamandem","13.9419","78.6814","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ghattu","13.6602","78.3331","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Koppaka","16.7494","81.0311","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nagambhotlapalem","15.6804","79.8151","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Devanakonda","15.5333","77.55","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Krishnamsettipalle","15.3695","78.884","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gudlavalleru","16.35","81.05","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vikrutamala","13.6206","79.5642","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kopparam","16.0841","79.9874","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Koduru","13.8692","77.7298","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Tripurantakam","16.0007","79.4563","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Matsavaram","16.6","79.7333","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nidamanuru","16.5066","80.7222","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Peravali","15.2861","77.4997","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vellaturu","16.1209","79.6508","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Maruteru","16.6237","81.7394","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Konkavaripalle","13.7125","78.4861","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kamepalle","16.5191","79.835","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Yadavolu","17.0619","81.4729","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Lakkireddipalle","14.1667","78.7","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Srisailain","16.0833","78.8667","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gaunivaripalle","13.9756","77.8768","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Somireddipalle","14.8365","78.9062","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Reddipalle","14.1993","78.0102","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Apparaopeta","16.8987","81.5684","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Potunuru","16.7442","81.2206","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nagasamudram","15.0556","77.5004","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kandulapuram","15.5976","79.1365","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kottapalem","16.5787","79.8756","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Bellamkonda","16.4922","80.0089","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Roddam","14.1","77.43","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vutukuru","14.5778","80.1423","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Valaparla","15.9167","80.05","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kanteru","16.3906","80.5425","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kaza","16.3887","80.5412","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rompicherla","16.21","79.9087","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Raparla","16.302","80.9674","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Potavaram","17.0194","81.4128","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vaddadi","17.8474","82.8729","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kondakindi Agraharam","14.679","77.7401","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Korosavada","18.7256","84.0573","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Jangalapalle","14.8997","79.8936","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Karapa","16.9","82.1667","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rangasamudram","14.9852","78.9765","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Lepakshi","13.81","77.6","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ganapavaram","16.4314","80.0515","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Munagapaka","17.6333","83","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Medarametla","15.7167","80.0167","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nidamaluru","15.6547","80.0678","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kambhaladinne","15.1274","79.5413","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Erraballa","14.3971","78.1744","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gulyam","15.3598","77.067","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Itikalapalle","14.6013","77.6582","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Erraguntlakota","13.9622","79.2768","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chakicherla","15.1127","80.0366","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ammanabrolu","15.5802","80.1488","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vedurupavaluru","16.5519","80.7309","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Angalakuduru Malepalle","16.2392","80.6117","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Dharmavaram","18.2164","83.8856","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pudimadaka","17.5","83.0167","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Namakadu","14.006","80.1194","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chintapalle","17.8667","82.35","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Reddigudem","16.8939","80.6917","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ommangi","17.2597","82.2236","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pedda Kotayalanka","16.1567","80.8314","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Itamukkala","15.3731","80.113","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Manubolu","14.1833","79.8833","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Padarti","15.469","80.183","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nagulapadu","16.0634","80.3395","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Paravada","17.6283","83.0793","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Velpuru","16.1775","80.7425","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Muddanuru","14.6667","78.4","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nallamadu","16.8802","81.3549","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ganguru","16.475","80.7411","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Erravaram","17.5458","82.8433","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Satuluru","16.2541","80.1214","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Undavalli","16.4957","80.58","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rangasamudram","13.714","78.2645","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Atlapadu","16.8877","81.6772","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vanipenta","14.7906","78.7805","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Punnavalli","16.4062","80.401","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Santamaguluru","16.1303","79.9486","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pulluru","16.8301","80.6226","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pondaluru","14.2535","79.2408","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Velpuru","16.1496","79.863","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Konidena","16.0156","80.057","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gandlapenta","14.05","78.3089","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kirlampudi","17.1919","82.1825","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rellivalasa","17.9108","83.41","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pagidyala","15.9333","78.3333","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Sanampudi","16.086","79.835","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ittikelakunta","16.6797","81.7094","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nandamuru","16.8458","81.6466","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ramasingavaram","16.8863","81.1083","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kaikaram","16.812","81.366","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Trovagunta","15.5509","80.0589","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Muddada","18.2385","83.8687","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nadimpalem","16.2123","80.3097","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Durgi","16.4286","79.5406","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Molagavalli","15.3567","77.3301","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kommuru","16.0667","80.3667","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kankanalapalle","15.9923","79.4848","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Elurupadu","16.5167","81.35","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Devarapalle","17.9886","82.9811","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Uppalaguptam","16.5667","82.1","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kadimetla","15.7376","77.5385","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rangapuram","15.4092","78.0746","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Muppalla","16.3198","80.0927","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Asudapuram","15.878","78.132","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Bhogapuram","18.0311","83.4967","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nulivedu","14.1002","78.5548","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Boddikurapadu","15.6591","79.7509","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nagayalanka","15.95","80.9167","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Timmapuram","15.4887","78.5744","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Satravada","13.3201","79.5488","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Draksharama","16.7928","82.0635","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Uppalapadu","16.3862","79.9983","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rajapudi","17.183","82.05","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Oppicherla","16.4444","79.6967","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pedda Tumbalam","15.6328","77.1036","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gandikunta","16.1693","80.9443","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Bendapudi","17.2673","82.3758","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Katteragandla","15.0091","78.9584","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Sitanagaram","16.2396","80.5855","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Nutakki","16.4139","80.6506","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kondrukota","17.3477","81.6041","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gudimulakhandrika","16.382","81.7335","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vallahbhapuram","16.3528","80.7175","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chikkala","16.9698","81.5922","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Morubagalu","13.9702","77.0411","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chinnayagudem","17.047","81.481","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Konduru","16.678","80.573","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Mangasamudram","13.2291","79.0909","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Govindapalle","15.3525","78.5224","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chitrada","17.0802","82.2469","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Tettu","13.6275","78.4322","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Govindapuram","16.1548","80.1027","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kottapalem","17.436","82.495","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Davuluru","16.2625","80.7436","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kanasanapalle","16.5227","80.7772","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Viravada","17.1194","82.211","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Venkatadripalem","16.0506","79.217","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Uppugunduru","15.673","80.167","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kurichedu","15.9","79.5833","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Madhavaram","16.89","81.5937","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Jangalapalli","14.4818","79.8906","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kalicherla","13.8833","78.5333","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Hirehaluhosahalli","15.0105","76.836","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Panasapadu","17.0185","82.2349","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Settivaripalle","14.7543","78.7649","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Peddannavaripalle","14.2535","78.3384","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gudluru","15.0667","79.9","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Telaprolu","16.586","80.89","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kattamuru","17.08","82.13","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Hosuru","15.3797","77.4598","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Ponnada","18.2536","83.9012","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Yekambarakuppam","13.3168","79.5678","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Unagatla","16.9611","81.661","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gazulapalle","15.4036","78.6176","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Bayyavaram","17.6638","82.942","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chitvel","14.1667","79.3333","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kotabommali","18.5333","84.1667","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Guttikonda","16.43","79.834","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kovvali","16.7333","81.1667","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Channubanda","17.0331","80.8056","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Lakhanapuram","18.7504","83.5534","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Polakala","13.3458","78.8167","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Agadallanka","16.7123","81.2732","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gangapatnam","14.5237","80.1521","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pullalacheruvu","16.1589","79.3986","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kadiyadda","16.8774","81.5149","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Duvvuru","14.5507","79.8331","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vinjam","13.2544","79.263","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Hamsavaram","17.2938","82.4942","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Jonnagiri","15.2303","77.5714","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kodavatipudi","17.4887","82.6046","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Valasa","14.1632","76.9469","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Adigoppula","16.4402","79.6235","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Penugolanu","16.9771","80.4369","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Gudivada","17.3974","82.7908","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Sriramapuram","16.18","80.29","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Idupugallu","16.4609","80.7543","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vidapanakallu","15.0667","77.1833","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Zulakallu","16.4442","79.7874","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Hiramandalam","18.6708","83.9505","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pasivedalajimma","16.9952","81.7","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Teranikallu","15.6392","77.5303","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pedda Nindrakolanu","16.7342","81.3941","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rudravaram","15.266","78.628","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Malaimarpuram","14.2096","79.3072","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pendekallu","15.3753","77.6242","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pillutla","16.539","79.9044","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Virapalle","14.1556","78.8569","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Angallu","13.6287","78.4857","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Bommagondanahalli","13.8984","77.0733","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Koppunur","16.4867","79.3318","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kambhampadu","16.9853","80.6534","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pyalakurti","15.7286","77.8168","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Rompicherla","13.7228","79.0542","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Guntapalli","14.7385","79.04","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chintakommadinne","14.4267","78.7618","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Vanukuru","16.4406","80.7379","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kottadindulu","16.3518","81.5915","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Dirusumarru","16.4722","81.5295","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Tokatippa","16.2836","81.5024","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Achchampeta","17.0941","82.3099","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Amudalapalle","15.9301","80.6899","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Anantasagaram","14.5833","79.4167","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Bandamurlanka","16.517","81.988","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Dharmajigudem","16.54","81","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Miduturu","15.7667","78.3","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Chapalamadugu","16.073","79.3775","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Tadinada","16.547","81.3219","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kolumalapalle","15.4774","78.1293","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Tsallagundla","16.3522","79.9619","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Kandanati","15.6997","77.4757","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Mandalapalle","14.0209","77.7511","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Repala","15","79.7","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Pedda Penki","18.5853","83.5069","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Munnelli","14.92","78.9546","Andhra Pradesh","Kadapa Airport","14.51","78.772778","CDP"
"Itanagar","27.1","93.62","Arunachal Pradesh","Daporijo Airport","27.98550034","94.22280121","DEP"
"Pasighat","28.07","95.33","Arunachal Pradesh","Daporijo Airport","27.98550034","94.22280121","DEP"
"Koloriang","27.9167","93.35","Arunachal Pradesh","Daporijo Airport","27.98550034","94.22280121","DEP"
"Tezu","27.92","96.17","Arunachal Pradesh","Daporijo Airport","27.98550034","94.22280121","DEP"
"Ziro","27.5664","93.8314","Arunachal Pradesh","Daporijo Airport","27.98550034","94.22280121","DEP"
"Khagam","27.32","95.9","Arunachal Pradesh","Daporijo Airport","27.98550034","94.22280121","DEP"
